국가,광종,수입,항목,단위,2023 년,Unnamed: 6,위도,경도
폴란드,규      사(MT),수입물량,수입 실적,,144,,51.9194,19.1451
폴란드,규  조  토(MT),수입%,수입 실적,,0,,51.9194,19.1451
폴란드,규  조  토(MT),수입금액,수입 실적,,0,,51.9194,19.1451
폴란드,규  조  토(MT),수입물량,수입 실적,,0,,51.9194,19.1451
폴란드,규  회  석(MT),수입%,수입 실적,,0,,51.9194,19.1451
폴란드,규  회  석(MT),수입금액,수입 실적,,0,,51.9194,19.1451
폴란드,규  회  석(MT),수입물량,수입 실적,,0,,51.9194,19.1451
폴란드,운      모(MT),수입%,수입 실적,,0,,51.9194,19.1451
폴란드,운      모(MT),수입금액,수입 실적,,0,,51.9194,19.1451
폴란드,운      모(MT),수입물량,수입 실적,,0,,51.9194,19.1451
폴란드,무  연  탄(MT),수입%,수입 실적,,0,,51.9194,19.1451
폴란드,무  연  탄(MT),수입금액,수입 실적,,0,,51.9194,19.1451
폴란드,무  연  탄(MT),수입물량,수입 실적,,0,,51.9194,19.1451
폴란드,기타  석탄(MT),수입%,수입 실적,,0,,51.9194,19.1451
폴란드,기타  석탄(MT),수입금액,수입 실적,,0,,51.9194,19.1451
폴란드,기타  석탄(MT),수입물량,수입 실적,,0,,51.9194,19.1451
폴란드,토      탄(MT),수입%,수입 실적,,2,,51.9194,19.1451
폴란드,토      탄(MT),수입금액,수입 실적,,352,,51.9194,19.1451
폴란드,토      탄(MT),수입물량,수입 실적,,1173,,51.9194,19.1451
프랑스,석 재(MT),수입%,수입 실적,,0,,46.6034,1.8883
프랑스,석 재(MT),수입금액,수입 실적,,299,,46.6034,1.8883
프랑스,석 재(MT),수입물량,수입 실적,,114,,46.6034,1.8883
프랑스,합계(MT),수입%,수입 실적,,70,,46.6034,1.8883
프랑스,합계(MT),수입금액,수입 실적,,3080,,46.6034,1.8883
프랑스,합계(MT),수입물량,수입 실적,,3953,,46.6034,1.8883
프랑스,동      광(MT),수입%,수입 실적,,0,,46.6034,1.8883
프랑스,동      광(MT),수입금액,수입 실적,,0,,46.6034,1.8883
프랑스,동      광(MT),수입물량,수입 실적,,0,,46.6034,1.8883
프랑스,활      석(MT),수입%,수입 실적,,0,,46.6034,1.8883
프랑스,활      석(MT),수입금액,수입 실적,,58,,46.6034,1.8883
프랑스,활      석(MT),수입물량,수입 실적,,67,,46.6034,1.8883
프랑스,고  령  토(MT),수입%,수입 실적,,1,,46.6034,1.8883
프랑스,고  령  토(MT),수입금액,수입 실적,,915,,46.6034,1.8883
프랑스,고  령  토(MT),수입물량,수입 실적,,1750,,46.6034,1.8883
프랑스,석  회  석(MT),수입%,수입 실적,,0,,46.6034,1.8883
프랑스,석  회  석(MT),수입금액,수입 실적,,58,,46.6034,1.8883
프랑스,석  회  석(MT),수입물량,수입 실적,,67,,46.6034,1.8883
프랑스,규      사(MT),수입%,수입 실적,,0,,46.6034,1.8883
프랑스,규      사(MT),수입금액,수입 실적,,58,,46.6034,1.8883
프랑스,규      사(MT),수입물량,수입 실적,,43,,46.6034,1.8883
프랑스,규  조  토(MT),수입%,수입 실적,,0,,46.6034,1.8883
프랑스,규  조  토(MT),수입금액,수입 실적,,21,,46.6034,1.8883
프랑스,규  조  토(MT),수입물량,수입 실적,,10,,46.6034,1.8883
프랑스,인  광  석(MT),수입%,수입 실적,,0,,46.6034,1.8883
프랑스,인  광  석(MT),수입금액,수입 실적,,0,,46.6034,1.8883
프랑스,인  광  석(MT),수입물량,수입 실적,,0,,46.6034,1.8883
프랑스,유      황(MT),수입%,수입 실적,,0,,46.6034,1.8883
프랑스,유      황(MT),수입금액,수입 실적,,0,,46.6034,1.8883
프랑스,유      황(MT),수입물량,수입 실적,,0,,46.6034,1.8883
프랑스,규  회  석(MT),수입%,수입 실적,,1,,46.6034,1.8883
프랑스,규  회  석(MT),수입금액,수입 실적,,56,,46.6034,1.8883
프랑스,규  회  석(MT),수입물량,수입 실적,,49,,46.6034,1.8883
프랑스,운      모(MT),수입%,수입 실적,,0,,46.6034,1.8883
프랑스,운      모(MT),수입금액,수입 실적,,12,,46.6034,1.8883
프랑스,운      모(MT),수입물량,수입 실적,,4,,46.6034,1.8883
프랑스,홍  주  석(MT),수입%,수입 실적,,31,,46.6034,1.8883
프랑스,홍  주  석(MT),수입금액,수입 실적,,1206,,46.6034,1.8883
프랑스,홍  주  석(MT),수입물량,수입 실적,,1577,,46.6034,1.8883
프랑스,마그네사이트(MT),수입%,수입 실적,,0,,46.6034,1.8883
프랑스,마그네사이트(MT),수입금액,수입 실적,,320,,46.6034,1.8883
프랑스,마그네사이트(MT),수입물량,수입 실적,,30,,46.6034,1.8883
프랑스,석      고(MT),수입%,수입 실적,,0,,46.6034,1.8883
프랑스,석      고(MT),수입금액,수입 실적,,0,,46.6034,1.8883
프랑스,석      고(MT),수입물량,수입 실적,,0,,46.6034,1.8883
프랑스,명  반  석(MT),수입%,수입 실적,,36,,46.6034,1.8883
프랑스,명  반  석(MT),수입금액,수입 실적,,5,,46.6034,1.8883
프랑스,명  반  석(MT),수입물량,수입 실적,,0,,46.6034,1.8883
프랑스,금  강  석(Kg),수입%,수입 실적,,0,,46.6034,1.8883
프랑스,금  강  석(Kg),수입금액,수입 실적,,3,,46.6034,1.8883
프랑스,금  강  석(Kg),수입물량,수입 실적,,3,,46.6034,1.8883
프랑스,기타비금속(MT),수입%,수입 실적,,0,,46.6034,1.8883
프랑스,기타비금속(MT),수입금액,수입 실적,,69,,46.6034,1.8883
프랑스,기타비금속(MT),수입물량,수입 실적,,242,,46.6034,1.8883
피지,합계(MT),수입%,수입 실적,,0,,,
피지,합계(MT),수입금액,수입 실적,,0,,,
피지,합계(MT),수입물량,수입 실적,,0,,,
피지,규  조  토(MT),수입%,수입 실적,,0,,,
피지,규  조  토(MT),수입금액,수입 실적,,0,,,
피지,규  조  토(MT),수입물량,수입 실적,,0,,,
피지,형      석(MT),수입%,수입 실적,,0,,,
피지,형      석(MT),수입금액,수입 실적,,0,,,
피지,형      석(MT),수입물량,수입 실적,,0,,,
핀란드,석 재(MT),수입%,수입 실적,,0,,,
핀란드,석 재(MT),수입금액,수입 실적,,1,,,
핀란드,석 재(MT),수입물량,수입 실적,,1,,,
핀란드,합계(MT),수입%,수입 실적,,0,,,
핀란드,합계(MT),수입금액,수입 실적,,47,,,
핀란드,합계(MT),수입물량,수입 실적,,89,,,
핀란드,활      석(MT),수입%,수입 실적,,0,,,
핀란드,활      석(MT),수입금액,수입 실적,,46,,,
핀란드,활      석(MT),수입물량,수입 실적,,88,,,
핀란드,중  정  석(MT),수입%,수입 실적,,0,,,
핀란드,중  정  석(MT),수입금액,수입 실적,,0,,,
핀란드,중  정  석(MT),수입물량,수입 실적,,0,,,
필리핀,석 재(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,석 재(MT),수입금액,수입 실적,,87,,12.8797,121.774
필리핀,석 재(MT),수입물량,수입 실적,,98,,12.8797,121.774
필리핀,합계(MT),수입%,수입 실적,,11,,12.8797,121.774
필리핀,합계(MT),수입금액,수입 실적,,396837,,12.8797,121.774
필리핀,합계(MT),수입물량,수입 실적,,2562443,,12.8797,121.774
필리핀,동      광(MT),수입%,수입 실적,,3,,12.8797,121.774
필리핀,동      광(MT),수입금액,수입 실적,,149951,,12.8797,121.774
필리핀,동      광(MT),수입물량,수입 실적,,46177,,12.8797,121.774
필리핀,아  연  광(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,아  연  광(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,아  연  광(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,철      광(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,철      광(MT),수입금액,수입 실적,,1,,12.8797,121.774
필리핀,철      광(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,망  간  광(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,망  간  광(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,망  간  광(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,니      켈(MT),수입%,수입 실적,,5,,12.8797,121.774
필리핀,니      켈(MT),수입금액,수입 실적,,15059,,12.8797,121.774
필리핀,니      켈(MT),수입물량,수입 실적,,160989,,12.8797,121.774
필리핀,백  금  광(Kg),수입%,수입 실적,,0,,12.8797,121.774
필리핀,백  금  광(Kg),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,백  금  광(Kg),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,기타  금속(MT),수입%,수입 실적,,2,,12.8797,121.774
필리핀,기타  금속(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,기타  금속(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,활      석(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,활      석(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,활      석(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,고  령  토(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,고  령  토(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,고  령  토(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,석  회  석(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,석  회  석(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,석  회  석(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,규      사(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,규      사(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,규      사(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,규  조  토(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,규  조  토(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,규  조  토(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,인  광  석(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,인  광  석(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,인  광  석(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,유      황(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,유      황(MT),수입금액,수입 실적,,24,,12.8797,121.774
필리핀,유      황(MT),수입물량,수입 실적,,220,,12.8797,121.774
필리핀,운      모(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,운      모(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,운      모(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,석      고(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,석      고(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,석      고(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,기타비금속(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,기타비금속(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,기타비금속(MT),수입물량,수입 실적,,2,,12.8797,121.774
필리핀,무  연  탄(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,무  연  탄(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,무  연  탄(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,유  연  탄(MT),수입%,수입 실적,,1,,12.8797,121.774
필리핀,유  연  탄(MT),수입금액,수입 실적,,231715,,12.8797,121.774
필리핀,유  연  탄(MT),수입물량,수입 실적,,2354957,,12.8797,121.774
필리핀,기타  석탄(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,기타  석탄(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,기타  석탄(MT),수입물량,수입 실적,,0,,12.8797,121.774
필리핀,토      탄(MT),수입%,수입 실적,,0,,12.8797,121.774
필리핀,토      탄(MT),수입금액,수입 실적,,0,,12.8797,121.774
필리핀,토      탄(MT),수입물량,수입 실적,,0,,12.8797,121.774
헝가리,석 재(MT),수입%,수입 실적,,0,,47.1625,19.5033
헝가리,석 재(MT),수입금액,수입 실적,,1,,47.1625,19.5033
헝가리,석 재(MT),수입물량,수입 실적,,0,,47.1625,19.5033
헝가리,합계(MT),수입%,수입 실적,,0,,47.1625,19.5033
헝가리,합계(MT),수입금액,수입 실적,,3,,47.1625,19.5033
헝가리,합계(MT),수입물량,수입 실적,,0,,47.1625,19.5033
헝가리,활      석(MT),수입%,수입 실적,,0,,47.1625,19.5033
헝가리,활      석(MT),수입금액,수입 실적,,0,,47.1625,19.5033
헝가리,활      석(MT),수입물량,수입 실적,,0,,47.1625,19.5033
헝가리,석  회  석(MT),수입%,수입 실적,,0,,47.1625,19.5033
헝가리,석  회  석(MT),수입금액,수입 실적,,0,,47.1625,19.5033
헝가리,석  회  석(MT),수입물량,수입 실적,,0,,47.1625,19.5033
헝가리,규  조  토(MT),수입%,수입 실적,,0,,47.1625,19.5033
헝가리,규  조  토(MT),수입금액,수입 실적,,0,,47.1625,19.5033
헝가리,규  조  토(MT),수입물량,수입 실적,,0,,47.1625,19.5033
헝가리,운      모(MT),수입%,수입 실적,,0,,47.1625,19.5033
헝가리,운      모(MT),수입금액,수입 실적,,0,,47.1625,19.5033
헝가리,운      모(MT),수입물량,수입 실적,,0,,47.1625,19.5033
헝가리,마그네사이트(MT),수입%,수입 실적,,0,,47.1625,19.5033
헝가리,마그네사이트(MT),수입금액,수입 실적,,0,,47.1625,19.5033
헝가리,마그네사이트(MT),수입물량,수입 실적,,0,,47.1625,19.5033
헝가리,석      고(MT),수입%,수입 실적,,0,,47.1625,19.5033
헝가리,석      고(MT),수입금액,수입 실적,,0,,47.1625,19.5033
헝가리,석      고(MT),수입물량,수입 실적,,0,,47.1625,19.5033
헝가리,기타비금속(MT),수입%,수입 실적,,0,,47.1625,19.5033
헝가리,기타비금속(MT),수입금액,수입 실적,,0,,47.1625,19.5033
헝가리,기타비금속(MT),수입물량,수입 실적,,0,,47.1625,19.5033
헝가리,토      탄(MT),수입%,수입 실적,,0,,47.1625,19.5033
헝가리,토      탄(MT),수입금액,수입 실적,,2,,47.1625,19.5033
헝가리,토      탄(MT),수입물량,수입 실적,,0,,47.1625,19.5033
호주,석 재(MT),수입%,수입 실적,,0,,-25.2744,133.7751
호주,석 재(MT),수입금액,수입 실적,,2,,-25.2744,133.7751
호주,석 재(MT),수입물량,수입 실적,,0,,-25.2744,133.7751
호주,합계(MT),수입%,수입 실적,,505,,-25.2744,133.7751
호주,합계(MT),수입금액,수입 실적,,14889392,,-25.2744,133.7751
호주,합계(MT),수입물량,수입 실적,,87685693,,-25.2744,133.7751
호주,금      광(Kg),수입%,수입 실적,,12,,-25.2744,133.7751
호주,금      광(Kg),수입금액,수입 실적,,12928,,-25.2744,133.7751
호주,금      광(Kg),수입물량,수입 실적,,36,,-25.2744,133.7751
호주,은      광(Kg),수입%,수입 실적,,2,,-25.2744,133.7751
호주,은      광(Kg),수입금액,수입 실적,,5399,,-25.2744,133.7751
호주,은      광(Kg),수입물량,수입 실적,,1810,,-25.2744,133.7751
호주,동      광(MT),수입%,수입 실적,,17,,-25.2744,133.7751
호주,동      광(MT),수입금액,수입 실적,,978995,,-25.2744,133.7751
호주,동      광(MT),수입물량,수입 실적,,305414,,-25.2744,133.7751
호주,연      광(MT),수입%,수입 실적,,17,,-25.2744,133.7751
호주,연      광(MT),수입금액,수입 실적,,255173,,-25.2744,133.7751
호주,연      광(MT),수입물량,수입 실적,,101877,,-25.2744,133.7751
호주,아  연  광(MT),수입%,수입 실적,,16,,-25.2744,133.7751
호주,아  연  광(MT),수입금액,수입 실적,,276664,,-25.2744,133.7751
호주,아  연  광(MT),수입물량,수입 실적,,351949,,-25.2744,133.7751
호주,철      광(MT),수입%,수입 실적,,68,,-25.2744,133.7751
호주,철      광(MT),수입금액,수입 실적,,5485108,,-25.2744,133.7751
호주,철      광(MT),수입물량,수입 실적,,49070803,,-25.2744,133.7751
호주,몰리브덴광(MT),수입%,수입 실적,,3,,-25.2744,133.7751
호주,몰리브덴광(MT),수입금액,수입 실적,,44123,,-25.2744,133.7751
호주,몰리브덴광(MT),수입물량,수입 실적,,1813,,-25.2744,133.7751
호주,망  간  광(MT),수입%,수입 실적,,45,,-25.2744,133.7751
호주,망  간  광(MT),수입금액,수입 실적,,71183,,-25.2744,133.7751
호주,망  간  광(MT),수입물량,수입 실적,,322386,,-25.2744,133.7751
호주,니      켈(MT),수입%,수입 실적,,0,,-25.2744,133.7751
호주,니      켈(MT),수입금액,수입 실적,,0,,-25.2744,133.7751
호주,니      켈(MT),수입물량,수입 실적,,0,,-25.2744,133.7751
호주,티 타 늄광(MT),수입%,수입 실적,,6,,-25.2744,133.7751
호주,티 타 늄광(MT),수입금액,수입 실적,,2844,,-25.2744,133.7751
호주,티 타 늄광(MT),수입물량,수입 실적,,1540,,-25.2744,133.7751
호주,질 코 늄광(MT),수입%,수입 실적,,30,,-25.2744,133.7751
호주,질 코 늄광(MT),수입금액,수입 실적,,2765,,-25.2744,133.7751
호주,질 코 늄광(MT),수입물량,수입 실적,,1180,,-25.2744,133.7751
호주,알루미늄광(MT),수입%,수입 실적,,67,,-25.2744,133.7751
호주,알루미늄광(MT),수입금액,수입 실적,,21865,,-25.2744,133.7751
호주,알루미늄광(MT),수입물량,수입 실적,,262834,,-25.2744,133.7751
호주,기타  금속(MT),수입%,수입 실적,,2,,-25.2744,133.7751
호주,기타  금속(MT),수입금액,수입 실적,,0,,-25.2744,133.7751
호주,기타  금속(MT),수입물량,수입 실적,,0,,-25.2744,133.7751
호주,인상  흑연(MT),수입%,수입 실적,,0,,-25.2744,133.7751
호주,인상  흑연(MT),수입금액,수입 실적,,0,,-25.2744,133.7751
호주,인상  흑연(MT),수입물량,수입 실적,,0,,-25.2744,133.7751
호주,토상  흑연(MT),수입%,수입 실적,,0,,-25.2744,133.7751
호주,토상  흑연(MT),수입금액,수입 실적,,0,,-25.2744,133.7751
호주,토상  흑연(MT),수입물량,수입 실적,,0,,-25.2744,133.7751
호주,고  령  토(MT),수입%,수입 실적,,0,,-25.2744,133.7751
호주,고  령  토(MT),수입금액,수입 실적,,121,,-25.2744,133.7751
